rt_ref_link_id,rt_ref_link_id_old,lang,lex_ref_link_id,ref_id,ref_rt_index,word_id,ref_wd_index,reflex,category,gloss_orig,gloss_eng,questionable,notes,expanded_notes,original_text,created_by,last_updated_by,last_updated,rt_master_id,derivation,rt_index,orig_lang_abbrev_raw,lang_map_status
1719.0,,,53955,pok,,,34745,lappen,,"lecken, schlürfen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1106.0,mhd. nhd. ,conflict
1719.0,,,53976,pok,,,34766,labs,,gut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1107.0,lett. apr.,conflict
1720.0,,,54053,pok,,,34843,lagen,,"See, Teich",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1116.0,acorn. bret.,conflict
1720.0,,,54056,pok,,,34846,lagu,,See,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1116.0,ags. asächs. ,conflict
1722.0,,,54091,pok,,,34881,lust,,Lust,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1119.0,ahd. as. ags.,conflict
1727.0,,,54170,pok,,,34960,lapa,,schlaff herabhängen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1124.0,isl. norw.,conflict
1730.0,,,54205,pok,,,34995,lippa,,Lippe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1124.0,afries. ags.,conflict
1733.0,,,54222,pok,,,35012,slapa,,schlaffherabhängen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1124.0,isl. norw.,conflict
1738.0,,,54260,pok,,,35050,Lumpen,,Fetzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1124.0,nhd. (ndd.) ,conflict
1739.0,,,54269,pok,,,35059,slump ,,Zufall,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1124.0,norw. (mnd.) ,conflict
1751.0,,,54404,pok,,,35194,go-lo,,Versteck,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1128.0,cymr. bret.,conflict
1752.0,,,54430,pok,,,35220,legar,,Lager,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1128.0,ahd. as. ,conflict
1754.0,,,54449,pok,,,35239,lōg,,Platz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1128.0,ags. afries. ,conflict
1754.0,,,54450,pok,,,35240,lōgian ,,"disponere, anordnen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1128.0,ags. afries. ,conflict
1754.0,,,54490,pok,,,35280,lězǫ,,"kriechen, schreiten, steigen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1130.0,slav. abg. ,conflict
1763.0,,,54651,pok,,,35441,līm,,"Leim, Kalk (*Erdmasse zum Verkleben)",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1134.0,ahd. ags. aisl. ,conflict
1763.0,,,54680,pok,,,35470,slīm,,Schleim,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1134.0,ags. aisl. nfries. mnd. ahd. mhd.,conflict
1763.0,,,54711,pok,,,35501,sleifen ,,"schleppen, schleifen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1134.0,ahd. mhd. ,conflict
1775.0,,,54863,pok,,,35653,#NAME?,,Ortsnamenendung ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1137.0,schwed.-dän.,conflict
1775.0,,,54864,pok,,,35654,#NAME?,,Ortsnamenendung ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1137.0,schwed.-dän.,conflict
1788.0,,,55179,pok,,,35969,līf ,,Leben,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1149.0,aisl. ags. ,conflict
1796.0,,,55226,pok,,,36016,list,,"Kunstfertigkeit, Klugheit, List",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1151.0,ahd. as. ags. ,conflict
1802.0,,,55308,pok,,,36098,lahan,,tadeln,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1155.0,ahd. as. ,conflict
1802.0,,,55314,pok,,,36104,lastar,,"Tadel, Schimpf, Fehler",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1155.0,ahd. as. ,conflict
1813.0,,,55477,pok,,,36267,land,,Land,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1163.0,got. aisl. as. ags.,conflict
1818.0,,,55546,pok,,,36336,ἀλακάτᾱ,,Spindel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1166.0,äol.-dor. ,conflict
1826.0,,,55667,pok,,,36457,lōf,,Windseite,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1171.0,mnd. mengl.,conflict
1826.0,,,55669,pok,,,36459,laffe,,"flache Hand, Schulter",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1171.0,mhd. nhd. dial. ,conflict
1829.0,,,55730,pok,,,36520,lesan,,"auf-, auslesen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1174.0,as. ahd. ,conflict
1831.0,,,55754,pok,,,36544,las,,Lumpen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1175.0,dän. norw. ,conflict
1831.0,,,55755,pok,,,36545,lase ,,Lumpen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1175.0,dän. norw. ,conflict
1831.0,,,55756,pok,,,36546,lasche,,"Lappen, Fetzen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1175.0,mnd. mhd. ,conflict
1836.0,,,55846,pok,,,36636,lō,,Lohe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1180.0,ahd. mnd.,conflict
1860.0,,,56327,pok,,,37117,lioht,,hell; Licht (n.),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1193.0,ahd. as. ,conflict
1866.0,,,56484,pok,,,37274,lien,,Leinen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1196.0,corn. bret. ,conflict
1866.0,,,56488,pok,,,37278,līn,,Flachs,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1196.0,anord. ags. ahd.,conflict
1868.0,,,56509,pok,,,37299,lorg,,mythischer Riese,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1198.0,nhd. tirol. ,conflict
1869.0,,,56510,pok,,,37300,lork ,,mythischer Riese,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1198.0,nhd. tirol. ,conflict
1869.0,,,56556,pok,,,37346,lūs,,Laus,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1200.0,ags. mnd. ahd. aisl.,conflict
1869.0,,,56639,pok,,,37429,mam ,,Mutter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1203.0,ir. cymr. corn. bret.,conflict
1869.0,,,56641,pok,,,37431,mamme,,Mutter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1203.0,nhd. alem.,conflict
1872.0,,,56722,pok,,,37512,mōs,,"Brei, Speise",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1204.0,ags. as. ,conflict
1872.0,,,56735,pok,,,37525,μῆχαρ ,,Hilfsmittel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1205.0,gr. poet.,conflict
1872.0,,,56739,pok,,,37529,magan,,mögen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1205.0,got. ags.,conflict
1872.0,,,56747,pok,,,37537,mag,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1205.0,got. ags. ahd.,conflict
1887.0,,,56936,pok,,,37726,māho,,Mohn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1214.0,ahd. as. ,conflict
1892.0,,,57006,pok,,,37796,mann ,,Mann,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1220.0,ags. afries. ahd. ,conflict
1892.0,,,57009,pok,,,37799,mennisc,,menschlich,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1220.0,ags. ahd.,conflict
1903.0,,,57207,pok,,,37997,μέστε,,bis,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1228.0,gr. arkad. ,conflict
1903.0,,,57208,pok,,,37998,μέστα,,bis,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1228.0,kret. kyren. ,conflict
1903.0,,,57211,pok,,,38001,mā,,prohibitiv: (daß) nicht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1229.0,ai. av. apers.,conflict
1914.0,,,57315,pok,,,38105,māri ,,"berühmt, glänzend",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1232.0,ahd. as. ,conflict
1914.0,,,57334,pok,,,38124,ment,,Größe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1232.0,mbret. nbret.,conflict
1916.0,,,57381,pok,,,38171,azdā,,"sicher, fürwah",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1234.0,av. apers. ,conflict
1919.0,,,57452,pok,,,38242,mūta,,Maut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1234.0,ahd. (bair.) ,conflict
1920.0,,,57468,pok,,,38258,mes,,Eicheln,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1235.0,cymr. corn. ,conflict
1885.0,,,57576,pok,,,38366,μέζων,,größer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1239.0,ion. dor. ark. ,conflict
1885.0,,,57616,pok,,,38406,mehin,,Fett,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1239.0,cymr. corn. ,conflict
1932.0,,,57758,pok,,,38548,min ,,"geringer, weniger",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1244.0,ahd. ags. ,conflict
1944.0,,,57993,pok,,,38783,μοῖτος,,"Vergeltung, Dank",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1254.0,gr. (sizil.) ,conflict
1945.0,,,58015,pok,,,38805,mis-,,"verkehrt, miß-",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1254.0,as. ags. ,conflict
1945.0,,,58019,pok,,,38809,missan,,"vermissen, entbehren, verfehlen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1254.0,ahd. ags.,conflict
1950.0,,,58107,pok,,,38897,malan,,mahlen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1256.0,got. ahd.,conflict
1950.0,,,58123,pok,,,38913,melm ,,"Staub, Sand",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1256.0,as. ahd. ,conflict
1950.0,,,58125,pok,,,38915,mëlo,,Mehl,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1256.0,ahd. as. ,conflict
1953.0,,,58135,pok,,,38925,mol ,,Eidechse,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1256.0,as. mnd.,conflict
1965.0,,,58250,pok,,,39040,malt ,,Malz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1256.0,as. aisl. ,conflict
1968.0,,,58312,pok,,,39102,mlâk,,lauwarm,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1256.0,bulg. serb. ,conflict
1969.0,,,58516,pok,,,39306,melχ,,Milch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1266.0,nhd. hess. ,conflict
1969.0,,,58547,pok,,,39337,mel,,Honig,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1268.0,cymr. corn. bret. ,conflict
1969.0,,,58580,pok,,,39370,mil,,Tier,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1271.0,cymr. acorn. bret.,conflict
1977.0,,,58591,pok,,,39381,smal,,"klein, gering, schmal",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1271.0,ahd. as. ,conflict
1978.0,,,58608,pok,,,39398,blas,,Geschmack,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1273.0,nir. cymr.,conflict
1988.0,,,58781,pok,,,39571,manōn,,mahnen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1278.0,ahd. as. ,conflict
1988.0,,,58790,pok,,,39580,minn(e)a,,"Liebe, Minne",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1278.0,ahd. as. ,conflict
1999.0,,,58894,pok,,,39684,μάθη,,"Lernen, Unterricht",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1283.0,dor. äol. ,conflict
2001.0,,,58932,pok,,,39722,manag,,"viel, manch",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1284.0,ahd. as. ,conflict
2003.0,,,58946,pok,,,39736,μάσσω ,,"drücke, knete, streiche, wische",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1285.0,gr. ion.,conflict
2005.0,,,59011,pok,,,39801,mis,,Monat,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1288.0,cymr. acorn. ,conflict
2011.0,,,59138,pok,,,39928,morgan ,,Morgen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1292.0,as. ahd. ,conflict
2016.0,,,59226,pok,,,40016,morð,,Mord,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1294.0,ags. aisl.,conflict
2020.0,,,59293,pok,,,40083,mara,,"übernatürliches weibliches Wesen, das sich in der Nacht den Schlafenden auf die Brust setzt",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1295.0,aisl. ahd.,conflict
2021.0,,,59323,pok,,,40113,smarten,,schmerzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1295.0,nd. ndl. ,conflict
2025.0,,,59356,pok,,,40146,mursch,,morsch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1295.0,mhd. nd. ,conflict
2025.0,,,59357,pok,,,40147,murs,,morsch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1295.0,mhd. nd. ,conflict
2028.0,,,59471,pok,,,40261,brag,,Malz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1304.0,cymr. corn. ,conflict
2031.0,,,59552,pok,,,40342,μυλάσασθαι,,sich waschen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1308.0,gr. kypr. ,conflict
2031.0,,,59569,pok,,,40359,muɫ,,Schlamm,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1308.0,poln. klr. ,conflict
2031.0,,,59630,pok,,,40420,mos ,,"Moos, Sumpf",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1308.0,ahd. ags. ,conflict
2038.0,,,59664,pok,,,40454,smudden ,,beschmutzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1308.0,mnd. afries.,conflict
2038.0,,,59673,pok,,,40463,smullen,,"schmausen; sudeln, beschmutzen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1308.0,nd. ndl. ,conflict
2047.0,,,59798,pok,,,40588,i smug,,verstohlen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1312.0,dän. norw. ,conflict
2047.0,,,59801,pok,,,40591,smughandel ,,Schleichhandel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1312.0,dän. norw. ,conflict
2052.0,,,59961,pok,,,40751,μολγός,,Sack aus Rindsleder,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1323.0,gr. tarent.,conflict
2052.0,,,59966,pok,,,40756,μανιάκης,,Halsband keltischer Völker,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1324.0,gall.-gr.,conflict
2052.0,,,59967,pok,,,40757,μάννος,,Halsband keltischer Völker,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1324.0,gall.-gr.,conflict
2052.0,,,59968,pok,,,40758,μαννάκιον ,,Halsband keltischer Völker,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1324.0,gall.-gr.,conflict
2057.0,,,60045,pok,,,40835,murren,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1326.0,mhd. nhd. ,conflict
2075.0,,,60240,pok,,,41030,mucken,,mit halboffenem Munde reden,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1337.0,nhd. mnd.,conflict
2077.0,,,60310,pok,,,41100,mūs,,"Maus, Muskel",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1340.0,ahd. mhd. as. mnd. aisl. ags.,conflict
2083.0,,,60401,pok,,,41191,nōs,,Schnauze,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1348.0,aschwed. norw.,conflict
2089.0,,,60518,pok,,,41308,ni,,nicht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,got. ahd. as.,conflict
2089.0,,,60519,pok,,,41309,ne,,nicht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,ahd. as. ags.,conflict
2089.0,,,60530,pok,,,41320,nio,,nie,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,as. ahd. ,conflict
2092.0,,,60561,pok,,,41351,a-,,Verneinungspartikel ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,ai. av. ap. ,conflict
2092.0,,,60562,pok,,,41352,an-,,Verneinungspartikel ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,ai. av. ap. ,conflict
2092.0,,,60566,pok,,,41356,an-,,Verneinungspartikel ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,osk. umbr.,conflict
2092.0,,,60571,pok,,,41361,un-,,Verneinungspartikel ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,got. ahd. as.,conflict
2093.0,,,60600,pok,,,41390,ni,,wir,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1353.0,cymr. corn. bret. ,conflict
2093.0,,,60601,pok,,,41391,ny ,,wir,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1353.0,cymr. corn. bret. ,conflict
2093.0,,,60602,pok,,,41392,uns,,uns,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1353.0,got. ahd. ,conflict
2100.0,,,60630,pok,,,41420,nes,,propior,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1356.0,corn. mbret.,conflict
2101.0,,,60644,pok,,,41434,net,,Netz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1356.0,ags. aisl.,conflict
2103.0,,,60662,pok,,,41452,Schnatz,,"das geflochtene und um die Haarnadel gewickelte Haar der Frauen, Kopfputz der Bräute",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1356.0,nhd. hess. ,conflict
2106.0,,,60733,pok,,,41523,nīth,,"Eifer, Haß, Neid",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1361.0,as. afries.,conflict
2112.0,,,60947,pok,,,41737,niman,,nehmen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1370.0,got. as. ags.,conflict
2121.0,,,61007,pok,,,41797,nith,,Nichte,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1372.0,cymr. abret.,conflict
2132.0,,,61088,pok,,,41878,ἔνερθα,,von unten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1374.0,dor. äol. ,conflict
2133.0,,,61107,pok,,,41897,nyrjati,,se immergere,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1375.0,russ.-aksl. ,conflict
2133.0,,,61108,pok,,,41898,nura ,,janua,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1375.0,russ.-aksl. ,conflict
2135.0,,,61133,pok,,,41923,νᾱός,,"(Götterwohnung =) Tempel, Heiligtum",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1376.0,dor. thess. ,conflict
2135.0,,,61141,pok,,,41931,gi-nesan,,"gerettet werden, genesen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1376.0,ahd. as. ,conflict
2135.0,,,61144,pok,,,41934,gi-nist,,"Genesung, Heil",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1376.0,ahd. as. ,conflict
2140.0,,,61251,pok,,,42041,Nōdonti,,GN,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1381.0,abrit.-lat.,conflict
2140.0,,,61252,pok,,,42042,Nōdenti,,GN,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1381.0,abrit.-lat.,conflict
2149.0,,,61394,pok,,,42184,nū̆,,"jetzt, nun",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1393.0,aisl. ahd. ags. ,conflict
2152.0,,,61453,pok,,,42243,a,,Vokativpartikel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1398.0,cymr. corn. bret.  ,conflict
2157.0,,,61485,pok,,,42275,os,,"Dunst, erstickender Dampf",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1401.0,norw. dän.,conflict
2161.0,,,61562,pok,,,42352,jadro ,,"sinus; velum, Segel; Netz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1405.0,poln. kaschub.,conflict
2165.0,,,61625,pok,,,42415,ὄγδο(ϝ)ος,,der achte,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1409.0,gr. ion. att. ,conflict
2187.0,,,61853,pok,,,42643,ὀνείρατος ,,Traum,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1417.0,att. ion.,conflict
2198.0,,,62070,pok,,,42860,onn-en,,Esche,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1431.0,cymr. acorn.,conflict
2200.0,,,62078,pok,,,42868,Osi,,VN ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1431.0,illyr.-pannon.,conflict
2200.0,,,62079,pok,,,42869,Osones,,ON ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1431.0,illyr.-pannon.,conflict
2212.0,,,62237,pok,,,43027,ὦς ,,Ohr,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1437.0,gr. dor.,conflict
2212.0,,,62244,pok,,,43034,αὖς ,,Ohr,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1437.0,gr. lak.,conflict
2216.0,,,62278,pok,,,43068,ōst,,"Knoten im Holz, Knorren",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1438.0,ags. mnd.,conflict
2218.0,,,62287,pok,,,43077,πανία,,πλησμονή,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1440.0,gr. dor.,conflict
2218.0,,,62288,pok,,,43078,πάνια ,,τὰπλήσμια,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1440.0,gr. dor.,conflict
2223.0,,,62361,pok,,,43151,pacri-,,"propitius, plācātus",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1441.0,umbr. päl. marruc. ,conflict
2226.0,,,62466,pok,,,43256,Pausō,,PN ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1451.0,illyr. (messap.) ,conflict
2231.0,,,62515,pok,,,43305,pata-,,Fuß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1453.0,hitt. luv. ,conflict
2243.0,,,62683,pok,,,43473,ποίη,,"Gras, Rasenplatz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1456.0,ep.-ion. ,conflict
2256.0,,,62898,pok,,,43688,fisk,,Fisch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1462.0,ahd. ags.,conflict
2257.0,,,62919,pok,,,43709,faginōn,,sich freuen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1463.0,got. ahd.,conflict
2261.0,,,63063,pok,,,43853,πτόλις,,"Burg, Stadt, Staat",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1466.0,hom. kypr. ,conflict
2272.0,,,63153,pok,,,43943,full,,voll,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1466.0,ags. as. ,conflict
2274.0,,,63184,pok,,,43974,filu,,"viel, sehr",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1466.0,ahd. as. ,conflict
2274.0,,,63185,pok,,,43975,filo,,"viel, sehr",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1466.0,ahd. as. ,conflict
2276.0,,,63239,pok,,,44029,felm,,Schrecken,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1466.0,ahd. bair. ,conflict
2282.0,,,63422,pok,,,44212,full,,Becher,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1471.0,aisl. ags. as. ,conflict
2282.0,,,63520,pok,,,44310,fala,,"Ebene, Heide",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1475.0,aschwed. nschwed.,conflict
2289.0,,,63668,pok,,,44458,fūht,,feucht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1480.0,ahd. ags.,conflict
2291.0,,,63685,pok,,,44475,pump,,fünf,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1481.0,mcymr. nc.,conflict
2294.0,,,63772,pok,,,44562,pfad ,,"Pfad, Weg",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1482.0,ahd. nhd. ,conflict
2294.0,,,63775,pok,,,44565,findan,,"finden, erfahren, erfinden",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1482.0,ags. as. ahd.,conflict
2296.0,,,63817,pok,,,44607,prūsten,,spritzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1483.0,mnd. ahd. ,conflict
2296.0,,,63850,pok,,,44640,per-,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,osk.-umbr. ,conflict
2296.0,,,63851,pok,,,44641,pert ,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,osk.-umbr. ,conflict
2296.0,,,63855,pok,,,44645,er,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,cymr. corn. bret. ,conflict
2298.0,,,63859,pok,,,44649,firi-,,ver-,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,ahd. as. ,conflict
2299.0,,,63881,pok,,,44671,para- ,,"ulterior, der andere, spätere, künftige",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,av. ap. ,conflict
2299.0,,,63882,pok,,,44672,para-tara-,,Feind,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,av. ap. ,conflict
2303.0,,,63941,pok,,,44731,furi,,"vor, für, vorbei",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,ahd. as. ,conflict
2304.0,,,63953,pok,,,44743,furisto,,Fürst,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,as. ahd. ,conflict
2304.0,,,64002,pok,,,44792,forth,,"fort, vorwärts",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,as. afries. ,conflict
2304.0,,,64003,pok,,,44793,ford,,"fort, vorwärts",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,as. afries. ,conflict
2305.0,,,64037,pok,,,44827,fora,,"vorn, vorher (Adv.); vorher, voraus, vor (Verbalpräf.); vor (Präp.)",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,ahd. as. ,conflict
2305.0,,,64052,pok,,,44842,ro-,,(Präverb und Intensivpräfix),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,air. abret. ,conflict
2305.0,,,64055,pok,,,44845,ra-,,(Präverb und Intensivpräfix),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,mbret. nbret. ,conflict
2307.0,,,64069,pok,,,44859,pro ,,wegen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,russ. čech.,conflict
2311.0,,,64114,pok,,,44904,fruma,,Nutzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,ahd. as. ,conflict
2311.0,,,64173,pok,,,44963,πρός,,"noch dazu, überdies (Adv.); gegen - hin, zu, gegen (Präp.); an; nach einem Bereich hin; bei (in Schwüren); von - her, von",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1484.0,ion. att. lesb. ,conflict
