lemma_id,lang,lemma,sense_num,type,orthography,ipa,pos,gender,etymology,entry,entry_str,gloss,sense_id,h_number,parent_h_number,lemma_normalized,lemma_translit
3617,OCS,видимъ,3,main,видимъ,\N,v.,\N,See the etymology of the corresponding lemma form.,"<div class=""oldchurchslavonic bodytext"">present passive participle of видѣти (viděti)</div>",present passive participle of видѣти (viděti),present passive participle of видѣти (viděti),\N,\N,\N,видимъ,vidimŭ
3618,OCS,избьрати,\N,main,избьрати,\N,v.,\N,"из- (iz-) + бьрати (bĭrati), from Proto-Slavic *bьrati, from Proto-Indo-European *bʰer-.","<div class=""oldchurchslavonic bodytext"">to choose</div>",to choose,to choose,\N,\N,\N,избьрати,izbĭrati
3618,OCS,избьрати,2,sense,избьрати,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">to collect</div>",to collect,to collect,1150,n3618.0,\N,избьрати,\N
3619,OCS,единъ,1,main,единъ,\N,num,\N,From Proto-Slavic *edinъ.,"<div class=""oldchurchslavonic bodytext"">one</div>",one,one,\N,\N,\N,единъ,edinŭ
3619,OCS,единъ,2,sense,единъ,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">someone</div>",someone,someone,1151,n3619.0,\N,единъ,\N
3619,OCS,единъ,3,sense,единъ,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">alone</div>",alone,alone,1152,n3619.1,\N,единъ,\N
3620,OCS,единъ,2,main,единъ,\N,adj.,\N,From Proto-Slavic *edinъ.,"<div class=""oldchurchslavonic bodytext"">only, only one</div>","only, only one","only, only one",\N,\N,\N,единъ,edinŭ
3620,OCS,единъ,2,sense,единъ,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">single</div>",single,single,1153,n3620.0,\N,единъ,\N
3620,OCS,единъ,3,sense,единъ,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">lonely</div>",lonely,lonely,1154,n3620.1,\N,единъ,\N
3621,OCS,избьранъ,\N,main,избьранъ,\N,adj.,\N,\N,"<div class=""oldchurchslavonic bodytext"">chosen</div>",chosen,chosen,\N,\N,\N,избьранъ,izbĭranŭ
3622,OCS,възлюбити,\N,main,възлюбити,\N,v.,\N,въз- (vŭz-) + любити (ljubiti) from Proto-Slavic *ľubiti.,"<div class=""oldchurchslavonic bodytext"">to come to love</div>",to come to love,to come to love,\N,\N,\N,възлюбити,vŭzljubiti
3622,OCS,възлюбити,2,sense,възлюбити,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">to long for</div>",to long for,to long for,1155,n3622.0,\N,възлюбити,\N
3623,OCS,данъ,\N,main,данъ,\N,adj.,\N,\N,"<div class=""oldchurchslavonic bodytext"">given</div>",given,given,\N,\N,\N,данъ,danŭ
3623,OCS,данъ,2,sense,данъ,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">Participe past passive masculine singular of дати (dati, “to give”).</div>","Participe past passive masculine singular of дати (dati, “to give”).","Participe past passive masculine singular of дати (dati, “to give”).",1156,n3623.0,\N,данъ,\N
3624,OCS,ожидати,\N,main,ожидати,\N,v.,\N,\N,"<div class=""oldchurchslavonic bodytext"">to wait</div>",to wait,to wait,\N,\N,\N,ожидати,ožidati
3624,OCS,ожидати,2,sense,ожидати,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">to expect</div>",to expect,to expect,1157,n3624.0,\N,ожидати,\N
3625,OCS,пространити,\N,main,пространити,\N,v.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(reflexive) to spread out</div>",(reflexive) to spread out,to spread out,\N,\N,\N,пространити,prostraniti
3626,OCS,пространꙗти,\N,main,пространꙗти,\N,v.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(reflexive) to spread out</div>",(reflexive) to spread out,to spread out,\N,\N,\N,пространꙗти,prostranjati
3627,OCS,распространити,\N,main,распространити,\N,v.,\N,рас- (ras-) + пространити (prostraniti),"<div class=""oldchurchslavonic bodytext"">(reflexive) to spread</div>",(reflexive) to spread,to spread,\N,\N,\N,распространити,rasprostraniti
3628,OCS,распространꙗти,\N,main,распространꙗти,\N,v.,\N,рас- (ras-) + пространꙗти (prostranjati),"<div class=""oldchurchslavonic bodytext"">(reflexive) to spread</div>",(reflexive) to spread,to spread,\N,\N,\N,распространꙗти,rasprostranjati
3629,OCS,распрострѣти,\N,main,распрострѣти,\N,v.,\N,"From рас- (ras-) + прострѣти (prostrěti), Proto-Slavic *prosterti.","<div class=""oldchurchslavonic bodytext"">(reflexive) to spread out</div>",(reflexive) to spread out,to spread out,\N,\N,\N,распрострѣти,rasprostrěti
3630,OCS,завидѣти,\N,main,завидѣти,\N,v.,\N,From за- (za-) + видѣти (viděti).,"<div class=""oldchurchslavonic bodytext"">(intransitive) to envy</div>",(intransitive) to envy,to envy,\N,\N,\N,завидѣти,zaviděti
3631,OCS,прѣдъити,\N,main,прѣдъити,\N,v.,\N,прѣдъ- (prědŭ-) + ити (iti),"<div class=""oldchurchslavonic bodytext"">to precede</div>",to precede,to precede,\N,\N,\N,прѣдъити,prědŷiti
3631,OCS,прѣдъити,2,sense,прѣдъити,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">to overtake</div>",to overtake,to overtake,1158,n3631.0,\N,прѣдъити,\N
3632,OCS,прѣтѣкати,\N,main,прѣтѣкати,\N,v.,\N,прѣ- (prě-) + тѣкати (těkati),"<div class=""oldchurchslavonic bodytext"">to precede</div>",to precede,to precede,\N,\N,\N,прѣтѣкати,prětěkati
3632,OCS,прѣтѣкати,2,sense,прѣтѣкати,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">to overtake</div>",to overtake,to overtake,1159,n3632.0,\N,прѣтѣкати,\N
3633,OCS,прѣдътещи,\N,main,прѣдътещи,\N,v.,\N,прѣдъ- (prědŭ-) + тещи (tešti),"<div class=""oldchurchslavonic bodytext"">to precede</div>",to precede,to precede,\N,\N,\N,прѣдътещи,prědŭtešti
3633,OCS,прѣдътещи,2,sense,прѣдътещи,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">to overtake</div>",to overtake,to overtake,1160,n3633.0,\N,прѣдътещи,\N
3634,OCS,потѣкати,\N,main,потѣкати,\N,v.,\N,по- (po-) + тѣкати (těkati),"<div class=""oldchurchslavonic bodytext"">to gush out</div>",to gush out,to gush out,\N,\N,\N,потѣкати,potěkati
3634,OCS,потѣкати,2,sense,потѣкати,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">to run from</div>",to run from,to run from,1161,n3634.0,\N,потѣкати,\N
3634,OCS,потѣкати,3,sense,потѣкати,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">to originate from</div>",to originate from,to originate from,1162,n3634.1,\N,потѣкати,\N
3635,OCS,цѣпити,\N,main,цѣпити,\N,v.,\N,From Proto-Slavic *cěpiti.,"<div class=""oldchurchslavonic bodytext"">to cleave, to break up, to separate, to divide, to split, to part</div>","to cleave, to break up, to separate, to divide, to split, to part","to cleave, to break up, to separate, to divide, to split, to part",\N,\N,\N,цѣпити,cěpiti
3636,OCS,наити,\N,main,наити,\N,v.,\N,"From Proto-Slavic *najьti. By surface analysis, на- (na-) + ити (iti).","<div class=""oldchurchslavonic bodytext"">(transitive) to chance upon, to find</div>","(transitive) to chance upon, to find","to chance upon, to find",\N,\N,\N,наити,naiti
3636,OCS,наити,2,sense,наити,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">(reflexive) (+ сѧ (sę)) to stumble across, to find oneself at</div>","(reflexive) (+ сѧ (sę)) to stumble across, to find oneself at","(+ сѧ (sę)) to stumble across, to find oneself at",1163,n3636.0,\N,наити,\N
3637,OCS,газофилакиꙗ,\N,main,газофилакиꙗ,\N,n.,\N,Borrowed from Ancient Greek γαζοφυλάκιον (gazophulákion).,"<div class=""oldchurchslavonic bodytext"">offertory (box)</div>",offertory (box),offertory (box),\N,\N,\N,газофилакиꙗ,gazofilakija
3637,OCS,газофилакиꙗ,2,sense,газофилакиꙗ,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">treasury</div>",treasury,treasury,1164,n3637.0,\N,газофилакиꙗ,\N
3638,OCS,оузрѣти,\N,main,оузрѣти,\N,v.,\N,\N,"<div class=""oldchurchslavonic bodytext"">alternative form of оузьрѣти (uzĭrěti)</div>",alternative form of оузьрѣти (uzĭrěti),alternative form of оузьрѣти (uzĭrěti),\N,\N,\N,оузрѣти,uzrěti
3639,OCS,болии,\N,main,болии,\N,adj.,\N,Inherited from Proto-Slavic *boľьjь.,"<div class=""oldchurchslavonic bodytext"">comparative degree of великъ (velikŭ, “great, big”); greater, bigger; more abundant, more numerous</div>","comparative degree of великъ (velikŭ, “great, big”); greater, bigger; more abundant, more numerous","comparative degree of великъ (velikŭ, “great, big”); greater, bigger; more abundant, more numerous",\N,\N,\N,болии,бол҄ии
3640,OCS,милостивъ,\N,main,милостивъ,\N,adj.,\N,милость (milostĭ) + -ивъ (-ivŭ),"<div class=""oldchurchslavonic bodytext"">merciful</div>",merciful,merciful,\N,\N,\N,милостивъ,milostivŭ
3641,OCS,съмилити,\N,main,съмилити,\N,v.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(reflexive) to have mercy</div>",(reflexive) to have mercy,to have mercy,\N,\N,\N,съмилити,sŭmiliti
3641,OCS,съмилити,2,sense,съмилити,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">(reflexive) to show mercy</div>",(reflexive) to show mercy,to show mercy,1165,n3641.0,\N,съмилити,\N
3642,OCS,съ-,\N,main,съ-,\N,prefix,\N,"From Proto-Slavic *sъ(n)-, from *sъ(n), from Proto-Indo-European *ḱom. The /n/ persists in сънѧти (sŭnęti), from ѧти (ęti, “to take”). Compare the analogous loss of -n- in въ- (vŭ-).\nNot to be confused with Proto-Slavic *sъ- (“good”), from Proto-Indo-European *h₁su-.","<div class=""oldchurchslavonic bodytext"">Prepended to verbs, usually forming a perfective from an imperfective verb.</div>","Prepended to verbs, usually forming a perfective from an imperfective verb.","Prepended to verbs, usually forming a perfective from an imperfective verb.",\N,\N,\N,съ-,sŭ-
3642,OCS,съ-,2,sense,съ-,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">(used with verbs) (describing an action moving from a single position or many positions into another single position)</div>",(used with verbs) (describing an action moving from a single position or many positions into another single position),(describing an action moving from a single position or many positions into another single position),1166,n3642.0,\N,съ-,\N
3642,OCS,съ-,3,sense,съ-,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">(used with verbs) down (describing a downward action)</div>",(used with verbs) down (describing a downward action),down (describing a downward action),1167,n3642.1,\N,съ-,\N
3642,OCS,съ-,4,sense,съ-,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">(used with verbs) off, from off (describing an action of removing oneself to another location)</div>","(used with verbs) off, from off (describing an action of removing oneself to another location)","off, from off (describing an action of removing oneself to another location)",1168,n3642.2,\N,съ-,\N
3643,OCS,сѫ-,\N,main,сѫ-,\N,prefix,\N,From Proto-Slavic *sǫ-.,"<div class=""oldchurchslavonic bodytext"">com-, con- (forms nouns denoting a connection or link)</div>","com-, con- (forms nouns denoting a connection or link)","com-, con- (forms nouns denoting a connection or link)",\N,\N,\N,сѫ-,sǫ-
3644,OCS,нѣ-,\N,main,нѣ-,\N,prefix,\N,From Proto-Slavic *ně-.,"<div class=""oldchurchslavonic bodytext"">some- (with interrogatory pronouns)</div>",some- (with interrogatory pronouns),some- (with interrogatory pronouns),\N,\N,\N,нѣ-,ně-
3645,OCS,прѣ-,\N,main,прѣ-,\N,prefix,\N,From Proto-Slavic *per-.,"<div class=""oldchurchslavonic bodytext"">over-</div>",over-,over-,\N,\N,\N,прѣ-,prě-
3645,OCS,прѣ-,2,sense,прѣ-,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">re-</div>",re-,re-,1169,n3645.0,\N,прѣ-,\N
3646,OCS,въз-,\N,main,въз-,\N,prefix,\N,From Proto-Slavic *vъz-.,"<div class=""oldchurchslavonic bodytext"">(used with verbs) upwards, up</div>","(used with verbs) upwards, up","upwards, up",\N,\N,\N,въз-,vŭz-
3646,OCS,въз-,2,sense,въз-,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">(used with verbs) returning, re-</div>","(used with verbs) returning, re-","returning, re-",1170,n3646.0,\N,въз-,\N
3647,OCS,възимати,\N,main,възимати,\N,v.,\N,\N,"<div class=""oldchurchslavonic bodytext"">alternative form of възьмати (vŭzĭmati)</div>",alternative form of възьмати (vŭzĭmati),alternative form of възьмати (vŭzĭmati),\N,\N,\N,възимати,vŭzimati
3648,OCS,вꙑити,\N,main,вꙑити,\N,v.,\N,"вꙑ- (vy-) + ити (iti), alternative вꙑ (vy) + -ити (-iti).","<div class=""oldchurchslavonic bodytext"">to exit, to go out</div>","to exit, to go out","to exit, to go out",\N,\N,\N,вꙑити,vyiti
3649,OCS,вꙑ-,\N,main,вꙑ-,\N,prefix,\N,From Proto-Slavic *vy- (“out”).,"<div class=""oldchurchslavonic bodytext"">(used with verbs) out, out from (describing an action of moving outside from inside)</div>","(used with verbs) out, out from (describing an action of moving outside from inside)","out, out from (describing an action of moving outside from inside)",\N,\N,\N,вꙑ-,vy-
3650,OCS,въс-,\N,main,въс-,\N,prefix,\N,\N,"<div class=""oldchurchslavonic bodytext"">alternative form of въз- (vŭz-) (before voiceless consonants)</div>",alternative form of въз- (vŭz-) (before voiceless consonants),alternative form of въз- (vŭz-) (before voiceless consonants),\N,\N,\N,въс-,vŭs-
3651,OCS,оу-,\N,main,оу-,\N,prefix,\N,From Proto-Slavic *u-.,"<div class=""oldchurchslavonic bodytext"">(away) from</div>",(away) from,from,\N,\N,\N,оу-,u-
3651,OCS,оу-,2,sense,оу-,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">perfective prefix</div>",perfective prefix,perfective prefix,1171,n3651.0,\N,оу-,\N
3651,OCS,оу-,3,sense,оу-,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">with a more concrete purpose</div>",with a more concrete purpose,with a more concrete purpose,1172,n3651.1,\N,оу-,\N
3652,OCS,бѣдити,\N,main,бѣдити,\N,v.,\N,Inherited from Proto-Slavic *běditi.,"<div class=""oldchurchslavonic bodytext"">to persuade</div>",to persuade,to persuade,\N,\N,\N,бѣдити,běditi
3652,OCS,бѣдити,2,sense,бѣдити,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">to force</div>",to force,to force,1173,n3652.0,\N,бѣдити,\N
3652,OCS,бѣдити,3,sense,бѣдити,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">to accuse</div>",to accuse,to accuse,1174,n3652.1,\N,бѣдити,\N
3653,OCS,архиепискоупъ,\N,main,архиепискоупъ,\N,n.,\N,Borrowed from Ancient Greek ἀρχιεπίσκοπος (arkhiepískopos).,"<div class=""oldchurchslavonic bodytext"">archbishop</div>",archbishop,archbishop,\N,\N,\N,архиепискоупъ,arxijepiskupŭ
3654,OCS,кѵпрьскъ,\N,main,кѵпрьскъ,\N,adj.,\N,к҄ѵпръ (kʹüprŭ) + -ьскъ (-ĭskŭ).,"<div class=""oldchurchslavonic bodytext"">Cypriot, of Cyprus</div>","Cypriot, of Cyprus","Cypriot, of Cyprus",\N,\N,\N,кѵпрьскъ,к҄ѵпрьскъ
3655,OCS,кѵпръ,\N,main,кѵпръ,\N,n.,m.,From Ancient Greek Κύπρος (Kúpros).,"<div class=""oldchurchslavonic bodytext"">Cyprus</div>",Cyprus,Cyprus,\N,\N,\N,кѵпръ,к҄ѵпръ
3656,OCS,почитаниѥ,\N,main,почитаниѥ,\N,v.,\N,\N,"<div class=""oldchurchslavonic bodytext"">reading</div>",reading,reading,\N,\N,\N,почитаниѥ,počitanije
3656,OCS,почитаниѥ,2,sense,почитаниѥ,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">veneration, homage</div>","veneration, homage","veneration, homage",1175,n3656.0,\N,почитаниѥ,\N
3657,OCS,погребеньѥ,\N,main,погребеньѥ,\N,n.,\N,Verbal noun of погрети (pogreti).,"<div class=""oldchurchslavonic bodytext"">burial</div>",burial,burial,\N,\N,\N,погребеньѥ,pogrebenĭje
3658,OCS,оугодьнъ,\N,main,оугодьнъ,\N,adj.,\N,оу- (u-) + годъ (godŭ) + -ьнъ (-ĭnŭ),"<div class=""oldchurchslavonic bodytext"">pleasant</div>",pleasant,pleasant,\N,\N,\N,оугодьнъ,ugodĭnŭ
3659,OCS,гоумьно,\N,main,гоумьно,\N,n.,\N,Inherited from Proto-Slavic *gumьnò.,"<div class=""oldchurchslavonic bodytext"">threshing floor</div>",threshing floor,threshing floor,\N,\N,\N,гоумьно,gumĭno
3659,OCS,гоумьно,2,sense,гоумьно,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">granary, larder</div>","granary, larder","granary, larder",1176,n3659.0,\N,гоумьно,\N
3660,OCS,епифании,\N,main,епифании,\N,n.,\N,From Ancient Greek Ἐπιφάνιος (Epiphánios).,"<div class=""oldchurchslavonic bodytext"">a male given name from Ancient Greek, equivalent to English Epiphanius</div>","a male given name from Ancient Greek, equivalent to English Epiphanius","a male given name from Ancient Greek, equivalent to English Epiphanius",\N,\N,\N,епифании,epifanii
3661,OCS,гробьнъ,\N,main,гробьнъ,\N,adj.,\N,гробъ (grobŭ) + -ьнъ (-ĭnŭ).,"<div class=""oldchurchslavonic bodytext"">sepulchral, of or relating to the grave or tomb</div>","sepulchral, of or relating to the grave or tomb","sepulchral, of or relating to the grave or tomb",\N,\N,\N,гробьнъ,grobĭnŭ
3661,OCS,гробьнъ,2,sense,гробьнъ,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">(figuratively) dead, belonging to the underworld</div>","(figuratively) dead, belonging to the underworld","dead, belonging to the underworld",1177,n3661.0,\N,гробьнъ,\N
