lemma_id,lemma,sense_num,type,orthography,ipa,pos,gender,etymology,entry,entry_str,gloss
89,krona,\N,main,kronà,\N,n.,f.,"A borrowing from the respective Scandianavian languages: Swedish krona, Danish krone, Icelandic króna, Faroese króna, all ultimately from Latin corōna (“crown”).","<div class=""lithuanian bodytext"">krona (currencies of Denmark, Norway, Iceland and Sweden)</div>","krona (currencies of Denmark, Norway, Iceland and Sweden)","krona (currencies of Denmark, Norway, Iceland and Sweden)"
90,po,1,main,põ,\N,prep.,\N,"From Proto-Balto-Slavic *pa (“after, by”) (compare Latvian pa, pa-, Old Prussian po (“after, by, under”), Proto-Slavic *po (“after, by, at”)), from Proto-Indo-European *h₂pó, *h₂epó (“away, from”). Other cognates include Mycenaean Greek 𐀀𐀢 (a-pu, “from”), Sanskrit अप (ápa, “away, off”), Old Persian 𐎠𐎱 (a-p /⁠apa⁠/, “away”), Latin ab (“from”), Gothic 𐌰𐍆 (af, “of”). See pa-, pó- for more.","<div class=""lithuanian bodytext"">under, beneath (movement, position) [with instrumental]</div>","under, beneath (movement, position) [with instrumental]","under, beneath (movement, position)"
90,po,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">beside, near, along (movement, position) [with instrumental or genitive]</div>","beside, near, along (movement, position) [with instrumental or genitive]","beside, near, along (movement, position)"
90,po,3,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">expresses the direction of movement [with instrumental or genitive]</div>",expresses the direction of movement [with instrumental or genitive],expresses the direction of movement
90,po,4,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">after, following a certain time period, event; after the disappearance or loss of [with genitive]</div>","after, following a certain time period, event; after the disappearance or loss of [with genitive]","after, following a certain time period, event; after the disappearance or loss of"
90,po,5,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">expresses gradual progression; one after another [with genitive]</div>",expresses gradual progression; one after another [with genitive],expresses gradual progression; one after another
90,po,6,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">until, up to a certain time [with dative]</div>","until, up to a certain time [with dative]","until, up to a certain time"
90,po,7,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">around, throughout the whole of [with accusative]</div>","around, throughout the whole of [with accusative]","around, throughout the whole of"
90,po,8,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">used to express division into equal parts [with accusative]</div>",used to express division into equal parts [with accusative],used to express division into equal parts
90,po,9,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">expresses the manner of an action [with genitive or dative or instrumental]</div>",expresses the manner of an action [with genitive or dative or instrumental],expresses the manner of an action
91,pis,1,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">third-person singular future of pisti</div>",third-person singular future of pisti,third-person singular future of pisti
91,pis,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">third-person plural future of pisti</div>",third-person plural future of pisti,third-person plural future of pisti
92,tu,\N,main,tù,/tʊ/,pron.,\N,"From Proto-Balto-Slavic *tuˀ (“you”), from Proto-Indo-European *tuH. The oblique stem tav- has been generalized from the Proto-Indo-European genitive *téwe. For a discussion of the case endings, see àš (“I”).","<div class=""lithuanian bodytext"">you (singular)</div>",you (singular),you (singular)
93,mus,\N,main,mùs,[mʊs],pron.,\N,\N,"<div class=""lithuanian bodytext"">first-person plural accusative of mes</div>",first-person plural accusative of mes,first-person plural accusative of mes
94,plane,\N,main,\N,\N,n.,\N,\N,"<div class=""lithuanian bodytext"">locative singular of planas</div>",locative singular of planas,locative singular of planas
95,net,\N,main,nèt,\N,particle,\N,"From ne (“no”) + a particle -t of indeterminate origin, perhaps formed similarly to bèt (“but, yet”).","<div class=""lithuanian bodytext"">even</div>",even,even
96,visa,\N,main,visà,/vʲɪˈs̪ɐ/,pron.,\N,\N,"<div class=""lithuanian bodytext"">nominative/instrumental/vocative feminine singular of visas</div>",nominative/instrumental/vocative feminine singular of visas,nominative/instrumental/vocative feminine singular of visas
97,visa,\N,main,vi̇̀sa,/vʲɪˈs̪ɐ/,pron.,\N,\N,"<div class=""lithuanian bodytext"">positive degree neuter singular of visas</div>",positive degree neuter singular of visas,positive degree neuter singular of visas
98,smegma,\N,main,\N,\N,n.,\N,\N,"<div class=""lithuanian bodytext"">smegma</div>",smegma,smegma
99,jambe,\N,main,jámbe,/ˈjæ̂ːmʲ.bʲɛ/,n.,\N,\N,"<div class=""lithuanian bodytext"">locative/vocative singular of jámbas (“iamb”)</div>",locative/vocative singular of jámbas (“iamb”),locative/vocative singular of jámbas (“iamb”)
100,mate,\N,main,matè,[mɐˈtʲɛ],n.,\N,\N,"<div class=""lithuanian bodytext"">locative singular of mãtas (“measure”)</div>",locative singular of mãtas (“measure”),locative singular of mãtas (“measure”)
101,mate,\N,main,mãte,[mɐˈtʲɛ],n.,\N,\N,"<div class=""lithuanian bodytext"">vocative singular of mãtas (“measure”)</div>",vocative singular of mãtas (“measure”),vocative singular of mãtas (“measure”)
102,Florida,1,main,Flòrida,[ˈflɔrʲɪdɐ],n.,f.,"Borrowed from English Florida, from Spanish Florida.","<div class=""lithuanian bodytext"">Florida (a state of the United States)</div>",Florida (a state of the United States),Florida (a state of the United States)
102,Florida,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">Florida, Florida Peninsula (the peninsula which makes up most of the state of Florida, United States)</div>","Florida, Florida Peninsula (the peninsula which makes up most of the state of Florida, United States)","Florida, Florida Peninsula (the peninsula which makes up most of the state of Florida, United States)"
103,Havana,\N,main,\N,\N,n.,\N,\N,"<div class=""lithuanian bodytext"">Havana (the capital city of Cuba)</div>",Havana (the capital city of Cuba),Havana (the capital city of Cuba)
104,pisa,1,main,\N,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">third-person singular present of pisti</div>",third-person singular present of pisti,third-person singular present of pisti
104,pisa,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">third-person plural present of pisti</div>",third-person plural present of pisti,third-person plural present of pisti
105,Rome,\N,main,Romè,\N,n.,\N,\N,"<div class=""lithuanian bodytext"">locative singular of Ròmas /Rõmas (“Roman”)</div>",locative singular of Ròmas /Rõmas (“Roman”),locative singular of Ròmas /Rõmas (“Roman”)
106,pat,1,main,pàt,\N,particle,\N,"Probably derived from Proto-Indo-European *pótis (“ruler; husband”), taking an archaic meaning of ""self"", with semantic shift ""self"" > ""same"" > ""very"". Compare also Hittite [script needed] (-pat).","<div class=""lithuanian bodytext"">very, right (to emphasize location)</div>","very, right (to emphasize location)","very, right (to emphasize location)"
106,pat,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">very, right (to emphasize time)</div>","very, right (to emphasize time)","very, right (to emphasize time)"
106,pat,3,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">very, same (to emphasize sameness)</div>","very, same (to emphasize sameness)","very, same (to emphasize sameness)"
107,tau,\N,main,táu,/ˈt̪â̤ˑʊ/,pron.,\N,\N,"<div class=""lithuanian bodytext"">second-person singular dative of tu</div>",second-person singular dative of tu,second-person singular dative of tu
108,ola,1,main,olà,[oːˈlɐ],n.,f.,"Probably related to Proto-Germanic *hulaz (“hole”), from Proto-Indo-European *ḱel- (“to cover”).","<div class=""lithuanian bodytext"">hole, burrow</div>","hole, burrow","hole, burrow"
108,ola,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">cave, cavern</div>","cave, cavern","cave, cavern"
109,tie,\N,main,tiẽ,\N,pron.,\N,\N,"<div class=""lithuanian bodytext"">nominative masculine plural of tàs</div>",nominative masculine plural of tàs,nominative masculine plural of tàs
110,Somali,\N,main,Somãli,\N,n.,\N,\N,"<div class=""lithuanian bodytext"">vocative of Somãlis</div>",vocative of Somãlis,vocative of Somãlis
111,kava,\N,main,kavà,\N,n.,f.,"Borrowed from Polish kawa, from Ottoman Turkish قهوه (kahve), from Arabic قَهْوَة (qahwa).","<div class=""lithuanian bodytext"">coffee</div>",coffee,coffee
112,varna,\N,main,várna,[¹ˈʋɑˑrnɐ],n.,f.,From Proto-Balto-Slavic *wárˀnāˀ. Cognate with Latvian vãrna.,"<div class=""lithuanian bodytext"">crow (Corvus cornix)</div>",crow (Corvus cornix),crow (Corvus cornix)
113,ach,\N,main,ãch,[²ˈɑːx],interj.,\N,Borrowed from Old Polish ach.,"<div class=""lithuanian bodytext"">o (used to address someone or a group)</div>",o (used to address someone or a group),o (used to address someone or a group)
114,video,\N,main,\N,\N,n.,\N,"From Russian видео (video), ultimately from English video.","<div class=""lithuanian bodytext"">video</div>",video,video
115,mane,\N,main,\N,\N,pron.,\N,\N,"<div class=""lithuanian bodytext"">first-person singular accusative of aš</div>",first-person singular accusative of aš,first-person singular accusative of aš
116,bes,\N,main,bès,/ˈbʲɛs/,v.,\N,\N,"<div class=""lithuanian bodytext"">third-person singular/plural future of besti</div>",third-person singular/plural future of besti,third-person singular/plural future of besti
117,pirate,\N,main,piratè,[pʲɪrɐˈt̪ʲɛ],n.,\N,\N,"<div class=""lithuanian bodytext"">locative singular of pirãtas (“pirate”)</div>",locative singular of pirãtas (“pirate”),locative singular of pirãtas (“pirate”)
118,pirate,\N,main,pirãte,[pʲɪrɐˈt̪ʲɛ],n.,\N,\N,"<div class=""lithuanian bodytext"">vocative singular of pirãtas (“pirate”)</div>",vocative singular of pirãtas (“pirate”),vocative singular of pirãtas (“pirate”)
119,avis,\N,main,avi̇̀s,[ɐˈʋɪs],n.,f.,"From Proto-Balto-Slavic *áwis, from Proto-Indo-European *h₂ówis.","<div class=""lithuanian bodytext"">sheep (female sheep and generic term)</div>",sheep (female sheep and generic term),sheep (female sheep and generic term)
120,rope,\N,main,rópe,\N,n.,\N,\N,"<div class=""lithuanian bodytext"">instrumental/vocative singular of rópė (“turnip”)</div>",instrumental/vocative singular of rópė (“turnip”),instrumental/vocative singular of rópė (“turnip”)
121,Alfredo,\N,main,Álfredo,\N,n.,\N,\N,"<div class=""lithuanian bodytext"">genitive singular of Álfredas /Alfrèdas (“Alfred”)</div>",genitive singular of Álfredas /Alfrèdas (“Alfred”),genitive singular of Álfredas /Alfrèdas (“Alfred”)
122,acte,\N,main,actè,/ɐt͡sˈtʲæː/,n.,\N,\N,"<div class=""lithuanian bodytext"">locative singular of ãctas (“vinegar”)</div>",locative singular of ãctas (“vinegar”),locative singular of ãctas (“vinegar”)
123,acte,\N,main,ãcte,/ɐt͡sˈtʲæː/,n.,\N,\N,"<div class=""lithuanian bodytext"">vocative singular of ãctas (“vinegar”)</div>",vocative singular of ãctas (“vinegar”),vocative singular of ãctas (“vinegar”)
124,gale,\N,main,galè,/ɡɐˈlʲɛ/,n.,m.,\N,"<div class=""lithuanian bodytext"">locative singular of galas</div>",locative singular of galas,locative singular of galas
125,zona,\N,main,zonà,\N,n.,f.,\N,"<div class=""lithuanian bodytext"">zone</div>",zone,zone
126,mano,1,main,màno,/ˈmɐ.nɔ/,pron.,\N,"Appears to be a new formation built from mãn-, the oblique stem of àš + the masculine genitive ending -õ; compare jõ (“his”), tàvo (“your”), sàvo (“one's own”). Dialectal mãnas (“my”) matches Latvian mans (“my”), while Old Prussian mais (“my”) is an independent formation. Compare, however, Sudovian mano (“my”), which suggests the formation may be old.","<div class=""lithuanian bodytext"">(possessive) my, mine</div>","(possessive) my, mine","my, mine"
126,mano,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">by me (used to indicate a first person singular agent in passive constructions)</div>",by me (used to indicate a first person singular agent in passive constructions),by me (used to indicate a first person singular agent in passive constructions)
127,bare,\N,main,\N,\N,n.,\N,\N,"<div class=""lithuanian bodytext"">locative/vocative singular of baras</div>",locative/vocative singular of baras,locative/vocative singular of baras
128,per,1,main,per̃,[²ˈpʲɛrˑ],prep.,\N,"Inherited from Proto-Balto-Slavic *per, inherited from Proto-Indo-European *per-. Cognates include Proto-Slavic *per-, Ancient Greek περί (perí, “around, about”, preposition), Sanskrit परि (pári, “around, about”, adverb), Latin per, English for.","<div class=""lithuanian bodytext"">through</div>",through,through
128,per,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">during</div>",during,during
129,ja,\N,main,\N,\N,pron.,\N,\N,"<div class=""lithuanian bodytext"">third-person singular instrumental of ji</div>",third-person singular instrumental of ji,third-person singular instrumental of ji
130,vos,\N,main,võs,/vǒːs̪/,adv.,\N,Cognate with Proto-Slavic *edъva (“barely”); see there for more.,"<div class=""lithuanian bodytext"">hardly, barely</div>","hardly, barely","hardly, barely"
131,dizaine,\N,main,dizáine,/dʲɪˈzaɪ̯nʲɛ/,n.,\N,\N,"<div class=""lithuanian bodytext"">locative/vocative singular of dizáinas (“design”)</div>",locative/vocative singular of dizáinas (“design”),locative/vocative singular of dizáinas (“design”)
132,jam,\N,main,\N,\N,pron.,\N,\N,"<div class=""lithuanian bodytext"">third-person singular dative of jis</div>",third-person singular dative of jis,third-person singular dative of jis
133,tik,1,main,\N,[tʲɪk],adv.,\N,"Traditionally considered a shortening of ti̇́ek (“so much”) or tiektai̇̃ (“not only”), though the phonological processes involved are unclear.","<div class=""lithuanian bodytext"">just, only (nothing more than; nothing else other than)</div>","just, only (nothing more than; nothing else other than)","just, only (nothing more than; nothing else other than)"
133,tik,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">only just, barely, hardly</div>","only just, barely, hardly","only just, barely, hardly"
134,tik,\N,main,\N,[tʲɪk],conj.,\N,"Traditionally considered a shortening of ti̇́ek (“so much”) or tiektai̇̃ (“not only”), though the phonological processes involved are unclear.","<div class=""lithuanian bodytext"">but, yet, just (introduces a concession)</div>","but, yet, just (introduces a concession)","but, yet, just (introduces a concession)"
135,tik,\N,main,\N,[tʲɪk],particle,\N,"Traditionally considered a shortening of ti̇́ek (“so much”) or tiektai̇̃ (“not only”), though the phonological processes involved are unclear.","<div class=""lithuanian bodytext"">(in conjunction with question words) -ever, no matter …</div>","(in conjunction with question words) -ever, no matter …","-ever, no matter …"
136,tik,1,main,ti̇̀k,\N,interj.,\N,Of imitative origin.,"<div class=""lithuanian bodytext"">Noise made to call chickens</div>",Noise made to call chickens,Noise made to call chickens
136,tik,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">tick (sound of a clock ticking)</div>",tick (sound of a clock ticking),tick (sound of a clock ticking)
137,tik,\N,main,ti̇̀k,\N,v.,\N,See the etymology of the corresponding lemma form.,"<div class=""lithuanian bodytext"">second-person singular imperative of tikti</div>",second-person singular imperative of tikti,second-person singular imperative of tikti
